Date,Open,High,Low,Volume,Close,Open,High,Low,Volume,Close
28/12/2017,15864.09961,15888.40039,13937.29981,12336499712,14606.5,0.140696963,0.1402728,0.126160211,0.035146679,9.67E-08
29/12/2017,14695.79981,15279,14307,13025500160,14656.2002,0.130218598,0.134819964,0.129548426,0.037109644,9.70E-08
30/12/2017,14681.90039,14681.90039,12350.09961,14452599808,12952.2002,0.130093935,0.129477195,0.111613896,0.041175455,8.56E-08
31/12/2017,12897.7002,14377.40039,12755.59961,12136299520,14156.40039,0.114091621,0.126752568,0.115330208,0.034576308,9.37E-08
01/01/2018,14112.2002,14112.2002,13154.7002,10291200000,13657.2002,0.124984351,0.124379591,0.118987871,0.029319614,9.03E-08
02/01/2018,13625,15444.59961,13163.59961,16846600192,14982.09961,0.120614701,0.136301728,0.119069432,0.047995969,9.92E-08
03/01/2018,14978.2002,15572.79981,14844.5,16871900160,15201,0.132751419,0.137448847,0.134474487,0.048068049,1.01E-07
04/01/2018,15270.7002,15739.7002,14522.2002,21783199744,15599.2002,0.135374822,0.13894225,0.131520685,0.062060356,1.03E-07
05/01/2018,15477.2002,17705.19922,15202.79981,23840899072,17429.5,0.1372269,0.156529279,0.13775822,0.067922747,1.16E-07
06/01/2018,17462.09961,17712.40039,16764.59961,18314600448,17527,0.155029266,0.156593715,0.152071746,0.052178306,1.16E-07
07/01/2018,17527.30078,17579.59961,16087.7002,15866000384,16477.59961,0.155614049,0.15540543,0.145868123,0.045202237,1.09E-07
08/01/2018,16476.19922,16537.90039,14208.2002,18413899776,15170.09961,0.146186823,0.146084441,0.128642949,0.05246121,1.00E-07
09/01/2018,15123.7002,15497.5,14424,16659999744,14595.40039,0.134056394,0.136775074,0.130620703,0.047464344,9.66E-08
10/01/2018,14588.5,14973.29981,13691.2002,18500800512,14973.29981,0.129256236,0.132084599,0.123904766,0.052708791,9.92E-08
11/01/2018,14968.2002,15018.79981,13105.90039,16534099968,13405.79981,0.13266173,0.132491727,0.118540632,0.047105655,8.86E-08
12/01/2018,13453.90039,14229.90039,13158.09961,12065699840,13980.59961,0.119080125,0.125432757,0.119019025,0.03437517,9.25E-08
13/01/2018,13952.40039,14659.5,13952.40039,12763599872,14360.2002,0.123551122,0.129276759,0.126298604,0.036363489,9.50E-08
14/01/2018,14370.79981,14511.79981,13268,11084099584,13772,0.127303705,0.127955157,0.120026237,0.031578588,9.11E-08
15/01/2018,13767.29981,14445.5,13641.7002,12750799872,13819.79981,0.121890973,0.127361915,0.123451111,0.036327022,9.14E-08
16/01/2018,13836.09961,13843.09961,10194.90039,18853799936,11490.5,0.122508032,0.121971714,0.091862005,0.053714487,7.58E-08
17/01/2018,11431.09961,11678,9402.290039,18830600192,11188.59961,0.100937826,0.102598684,0.084597918,0.053648391,7.38E-08
18/01/2018,11198.79981,12107.29981,10942.5,15020399616,11474.90039,0.098854352,0.106440003,0.098713579,0.042793118,7.57E-08
19/01/2018,11429.79981,11992.79981,11172.09961,10740400128,11607.40039,0.100926168,0.105415472,0.100817805,0.030599387,7.66E-08
20/01/2018,11656.2002,13103,11656.2002,11801700352,12899.2002,0.102956731,0.115349399,0.105254472,0.033623034,8.53E-08
21/01/2018,12889.2002,12895.90039,11288.2002,9935179776,11600.09961,0.114015385,0.113496299,0.101881839,0.028305312,7.65E-08
22/01/2018,11633.09961,11966.40039,10240.2002,10537400320,10931.40039,0.102749544,0.105179254,0.092277167,0.03002104,7.21E-08
23/01/2018,10944.5,11377.59961,10129.7002,9660609536,10868.40039,0.096573562,0.099910741,0.09126446,0.02752306,7.16E-08
24/01/2018,10903.40039,11501.40039,10639.79981,9940989952,11359.40039,0.096204944,0.101018494,0.095939403,0.028321865,7.49E-08
25/01/2018,11421.7002,11785.7002,11057.40039,8873169920,11259.40039,0.100853523,0.103562372,0.099766613,0.025279643,7.43E-08
26/01/2018,11256,11656.7002,10470.29981,9746199552,11171.40039,0.099367375,0.102408096,0.094385975,0.027766907,7.37E-08
27/01/2018,11174.90039,11614.90039,10989.2002,7583269888,11440.7002,0.09864,0.102034077,0.099141575,0.021604714,7.55E-08
28/01/2018,11475.29981,12040.29981,11475.29981,8350360064,11786.29981,0.101334253,0.105840496,0.103596563,0.023790156,7.78E-08
29/01/2018,11755.5,11875.59961,11179.2002,7107359744,11296.40039,0.103847341,0.10436678,0.10088288,0.020248844,7.45E-08
30/01/2018,11306.79981,11307.2002,10036.2002,8637859840,10106.29981,0.099822993,0.099280816,0.090407555,0.024609243,6.65E-08
31/01/2018,10108.2002,10381.59961,9777.419922,8041160192,10221.09961,0.089072872,0.090998662,0.088035895,0.022909244,6.73E-08
01/02/2018,10237.29981,10288.79981,8812.280273,9959400448,9170.540039,0.090230754,0.090168302,0.079190618,0.028374317,6.03E-08
02/02/2018,9142.280273,9142.280273,7796.490234,12726899712,8830.75,0.080409632,0.079909394,0.069881142,0.03625893,5.80E-08
03/02/2018,8852.120117,9430.75,8251.629883,7263790080,9174.910156,0.077807215,0.082490583,0.07405239,0.020694515,6.03E-08
04/02/2018,9175.700195,9334.870117,8031.220215,7073549824,8277.009766,0.080709372,0.081632663,0.072032387,0.02015252,5.43E-08
05/02/2018,8270.540039,8364.839844,6756.680176,9285289984,6955.27002,0.072591081,0.072952958,0.060351529,0.026453774,4.54E-08
06/02/2018,7051.75,7850.700195,6048.259766,13999800320,7754,0.061659874,0.068352503,0.053859023,0.039885428,5.08E-08
07/02/2018,7755.490234,8509.110352,7236.790039,9169280000,7621.299805,0.06797165,0.074243872,0.064751622,0.026123261,4.99E-08
08/02/2018,7637.859863,8558.769531,7637.859863,9346750464,8265.589844,0.066916635,0.074688216,0.068427332,0.026628875,5.42E-08
09/02/2018,8271.839844,8736.980469,7884.709961,6784820224,8736.980469,0.072602739,0.076282824,0.070689655,0.019329928,5.74E-08
10/02/2018,8720.080078,9122.549805,8295.469727,7780960256,8621.900391,0.076622961,0.079732848,0.074454171,0.022167934,5.66E-08
11/02/2018,8616.129883,8616.129883,7931.100098,6122189824,8129.970215,0.075690642,0.075201469,0.07111481,0.017442092,5.33E-08
12/02/2018,8141.430176,8985.919922,8141.430176,6256439808,8926.570313,0.071433107,0.078510302,0.073042435,0.017824571,5.86E-08
13/02/2018,8926.719727,8958.469727,8455.410156,5696719872,8598.30957,0.078476291,0.078264681,0.075919988,0.016229927,5.64E-08
14/02/2018,8599.919922,9518.540039,8599.919922,7909819904,9494.629883,0.075545256,0.083276117,0.077244386,0.022535055,6.24E-08
15/02/2018,9488.320313,10234.79981,9395.580078,9062540288,10166.40039,0.083513231,0.089685117,0.084536423,0.025819159,6.69E-08
16/02/2018,10135.7002,10324.09961,9824.820313,7296159744,10233.90039,0.089319517,0.09048416,0.088470308,0.020786736,6.74E-08
17/02/2018,10207.5,11139.5,10149.40039,8660880384,11112.7002,0.089963482,0.097780256,0.091445008,0.024674829,7.33E-08
18/02/2018,11123.40039,11349.79981,10326,8744009728,10551.79981,0.098178102,0.099661992,0.093063502,0.024911665,6.95E-08
19/02/2018,10552.59961,11273.79981,10513.2002,7652089856,11225.29981,0.093058646,0.098981954,0.094779147,0.021800782,7.40E-08
20/02/2018,11231.79981,11958.5,11231.79981,9926540288,11403.7002,0.099150326,0.105108562,0.101364943,0.028280698,7.52E-08
21/02/2018,11372.2002,11418.5,10479.09961,9405339648,10690.40039,0.100409563,0.100276712,0.094466623,0.026795796,7.04E-08
22/02/2018,10660.40039,11039.09961,9939.089844,8040079872,10005,0.094025501,0.096881887,0.089517562,0.022906167,6.59E-08
23/02/2018,9937.070313,10487.29981,9734.55957,7739500032,10301.09961,0.087538025,0.091944454,0.08764309,0.022049814,6.78E-08
24/02/2018,10287.7002,10597.2002,9546.969727,6917929984,9813.070313,0.09068279,0.092927828,0.085923873,0.019709158,6.46E-08
25/02/2018,9796.419922,9923.219727,9407.05957,5706939904,9664.730469,0.086276546,0.086897139,0.08464163,0.016259044,6.36E-08
26/02/2018,9669.429688,10475,9501.730469,7287690240,10366.7002,0.085137583,0.091834397,0.085509266,0.020762606,6.83E-08
27/02/2018,10393.90039,10878.5,10246.09961,6966179840,10725.59961,0.091635289,0.095444862,0.092331233,0.019846622,7.07E-08
28/02/2018,10687.2002,11089.79981,10393.09961,6936189952,10397.90039,0.094265866,0.097335546,0.093678454,0.019761181,6.85E-08
01/03/2018,10385,11052.29981,10352.7002,7317279744,10951,0.091555462,0.097,0.093308203,0.020846907,7.22E-08
02/03/2018,10977.40039,11189,10850.09961,7620590080,11086.40039,0.096868643,0.098223176,0.097866751,0.021711039,7.31E-08
03/03/2018,11101.90039,11528.2002,11002.40039,6690570240,11489.7002,0.097985271,0.101258295,0.099262551,0.01906141,7.58E-08
04/03/2018,11497.40039,11512.59961,11136.09961,6084149760,11512.59961,0.101532471,0.101118703,0.100487873,0.017333716,7.60E-08
05/03/2018,11532.40039,11704.09961,11443.90039,6468539904,11573.29981,0.101846382,0.10283222,0.103308795,0.018428844,7.64E-08
06/03/2018,11500.09961,11500.09961,10694.29981,6832169984,10779.90039,0.10155668,0.101006855,0.096438882,0.019464828,7.10E-08
07/03/2018,10803.90039,10929.5,9692.120117,8797910016,9965.570313,0.095312538,0.095901204,0.087254142,0.025065227,6.56E-08
08/03/2018,9951.44043,10147.40039,9335.870117,7186089984,9395.009766,0.087666909,0.088903078,0.083989195,0.020473147,6.18E-08
09/03/2018,9414.69043,9466.349609,8513.030273,8704190464,9337.549805,0.082852852,0.082809124,0.076448062,0.02479822,6.14E-08
10/03/2018,9350.589844,9531.320313,8828.469727,5386319872,8866,0.08227794,0.083390474,0.079338991,0.015345596,5.82E-08
11/03/2018,8852.780273,9711.889648,8607.120117,6296370176,9578.629883,0.077813136,0.085006185,0.077310374,0.017938332,6.30E-08
12/03/2018,9602.929688,9937.5,8956.429688,6457399808,9205.120117,0.084541151,0.087024917,0.080511713,0.018397106,6.05E-08
13/03/2018,9173.040039,9470.379883,8958.19043,5991139840,9194.849609,0.080685514,0.082845187,0.08052785,0.01706873,6.04E-08
14/03/2018,9214.650391,9355.849609,8068.589844,6438230016,8269.80957,0.081058713,0.081820385,0.072374871,0.018342492,5.42E-08
15/03/2018,8290.759766,8428.349609,7783.049805,6834429952,8300.860352,0.07277243,0.073521235,0.069757964,0.019471266,5.44E-08
16/03/2018,8322.910156,8585.150391,8005.310059,5289379840,8338.349609,0.073060783,0.074924268,0.071794927,0.015069414,5.47E-08
17/03/2018,8321.910156,8346.530273,7812.819824,4426149888,7916.879883,0.073051814,0.072789126,0.070030799,0.012610069,5.19E-08
18/03/2018,7890.52002,8245.509766,7397.990234,6639190016,8223.679688,0.069182719,0.071885208,0.066228984,0.018915027,5.39E-08
19/03/2018,8344.120117,8675.870117,8182.399902,6729110016,8630.650391,0.073251013,0.075736016,0.073417913,0.019171209,5.66E-08
20/03/2018,8619.669922,9051.019531,8389.889648,6361789952,8913.469727,0.075722392,0.079092805,0.075319508,0.018124714,5.85E-08
21/03/2018,8937.480469,9177.370117,8846.330078,6043129856,8929.280273,0.078572803,0.080223373,0.079502676,0.01721685,5.86E-08
22/03/2018,8939.44043,9100.709961,8564.900391,5530390016,8728.469727,0.078590382,0.079537428,0.07692344,0.015756053,5.73E-08
23/03/2018,8736.25,8879.620117,8360.620117,5954120192,8879.620117,0.076767987,0.077559145,0.075051259,0.016963261,5.83E-08
24/03/2018,8901.950195,8996.179688,8665.700195,5664600064,8668.120117,0.078254136,0.078602105,0.077847246,0.016138417,5.69E-08
25/03/2018,8612.80957,8682.009766,8449.099609,4569880064,8495.780273,0.075660862,0.075790953,0.075862153,0.013019557,5.57E-08
26/03/2018,8498.469727,8530.080078,7921.430176,5921039872,8209.400391,0.07463536,0.074431506,0.071026187,0.016869015,5.38E-08
27/03/2018,8200,8232.780273,7797.279785,5378250240,7833.040039,0.071958414,0.071771306,0.069888378,0.015322606,5.13E-08
28/03/2018,7836.830078,8122.890137,7809.169922,4935289856,7954.47998,0.068701179,0.070788023,0.069997349,0.014060611,5.21E-08
29/03/2018,7979.069824,7994.330078,7081.379883,6361229824,7165.700195,0.069976913,0.069637685,0.063327325,0.018123118,4.68E-08
30/03/2018,7171.450195,7276.660156,6683.930176,6289509888,6890.52002,0.062733453,0.063216068,0.059684792,0.017918787,4.50E-08
31/03/2018,6892.47998,7207.850098,6863.52002,4553269760,6973.529785,0.060231397,0.062600364,0.061330691,0.012972234,4.55E-08
01/04/2018,7003.060059,7060.950195,6526.870117,4532100096,6844.22998,0.061223179,0.061285923,0.058245374,0.012911922,4.47E-08
02/04/2018,6844.859863,7135.470215,6816.580078,4333440000,7083.799805,0.059804297,0.061952718,0.060900497,0.012345938,4.63E-08
03/04/2018,7102.259766,7530.939941,7072.490234,5499700224,7456.109863,0.062112891,0.06549133,0.063245853,0.015668617,4.88E-08
04/04/2018,7456.410156,7469.879883,6803.879883,4936000000,6853.839844,0.065289231,0.064944973,0.060784103,0.014062634,4.47E-08
05/04/2018,6848.649902,6933.819824,6644.799805,5639320064,6811.470215,0.059838289,0.060148377,0.059326172,0.016066395,4.45E-08
06/04/2018,6815.959961,6857.490234,6575,3766810112,6636.319824,0.059545096,0.05946539,0.058686473,0.010731608,4.33E-08
07/04/2018,6630.509766,7050.540039,6630.509766,3976610048,6911.089844,0.057881812,0.061192774,0.059195207,0.011329329,4.51E-08
08/04/2018,6919.97998,7111.560059,6919.97998,3652499968,7023.52002,0.060478042,0.061738773,0.061848133,0.010405938,4.59E-08
09/04/2018,7044.319824,7178.109863,6661.990234,4894060032,6770.72998,0.061593233,0.062334252,0.059483718,0.013943147,4.42E-08
10/04/2018,6795.439941,6872.410156,6704.149902,4272750080,6834.759766,0.059361054,0.059598891,0.059870101,0.012173033,4.46E-08
11/04/2018,6843.470215,6968.319824,6817.589844,4641889792,6968.319824,0.059791833,0.060457078,0.060909752,0.013224713,4.55E-08
12/04/2018,6955.379883,7899.22998,6806.509766,8906250240,7889.25,0.06079554,0.068786741,0.060808205,0.025373888,5.17E-08
13/04/2018,7901.089844,8183.959961,7758.930176,7764460032,7895.959961,0.069277519,0.071334468,0.069536913,0.022120925,5.17E-08
14/04/2018,7874.669922,8140.709961,7846,5191430144,7986.240234,0.069040561,0.070947473,0.070334888,0.014790355,5.23E-08
15/04/2018,7999.330078,8338.419922,7999.330078,5244480000,8329.110352,0.070158626,0.072716556,0.071740122,0.014941494,5.46E-08
16/04/2018,8337.570313,8371.150391,7925.72998,5631309824,8058.669922,0.073192269,0.073009424,0.071065594,0.016043573,5.28E-08
17/04/2018,8071.660156,8285.959961,7881.720215,6900879872,7902.089844,0.070807347,0.072247151,0.070662255,0.019660582,5.18E-08
18/04/2018,7944.430176,8197.799805,7886.009766,6529909760,8163.419922,0.069666234,0.071458305,0.070701568,0.018603687,5.35E-08
19/04/2018,8159.27002,8298.69043,8138.779785,7063209984,8294.30957,0.071593111,0.072361062,0.073018145,0.020123061,5.44E-08
20/04/2018,8286.879883,8880.230469,8244.540039,8438110208,8845.830078,0.072737631,0.077564606,0.073987413,0.024040156,5.81E-08
21/04/2018,8848.790039,8997.570313,8652.150391,7548550144,8895.580078,0.077777348,0.078614548,0.077723066,0.021505797,5.84E-08
22/04/2018,8925.05957,9001.639648,8779.610352,6629899776,8802.459961,0.078461401,0.07865096,0.078891206,0.018888559,5.78E-08
23/04/2018,8794.389648,8958.549805,8788.80957,6925190144,8930.879883,0.077289436,0.078265398,0.078975515,0.019729842,5.87E-08
24/04/2018,8934.339844,9732.610352,8927.830078,10678800384,9697.5,0.078544635,0.085191591,0.080249605,0.030423889,6.38E-08
25/04/2018,9701.030273,9745.320313,8799.839844,11083100160,8845.740234,0.085421006,0.085305318,0.079076604,0.03157574,5.81E-08
26/04/2018,8867.320313,9281.509766,8727.089844,8970559488,9281.509766,0.077943544,0.081155201,0.078409868,0.025557106,6.10E-08
27/04/2018,9290.629883,9375.469727,8987.049805,7566289920,8987.049805,0.081740165,0.081995943,0.08079234,0.021556338,5.90E-08
28/04/2018,8939.269531,9412.089844,8931.990234,7805479936,9348.480469,0.078588849,0.082323615,0.080287732,0.022237791,6.15E-08
29/04/2018,9346.410156,9531.490234,9193.709961,8853000192,9419.080078,0.082240453,0.083391994,0.082686331,0.025222179,6.19E-08
30/04/2018,9426.110352,9477.139648,9166.80957,8673920000,9240.549805,0.082955276,0.082905672,0.082439795,0.024711979,6.07E-08
01/05/2018,9251.469727,9255.879883,8891.049805,7713019904,9119.009766,0.081388942,0.080925868,0.079912522,0.021974372,5.99E-08
02/05/2018,9104.599609,9256.519531,9015.139648,7558159872,9235.919922,0.080071678,0.080931592,0.081049776,0.021533175,6.07E-08
03/05/2018,9233.969727,9798.330078,9188.150391,10207299584,9743.860352,0.081231986,0.085779642,0.082635379,0.029080582,6.41E-08
04/05/2018,9695.5,9779.200195,9585.959961,8217829888,9700.759766,0.085371405,0.085608471,0.08628121,0.023412577,6.38E-08
05/05/2018,9700.280273,9964.5,9695.120117,7651939840,9858.150391,0.085414279,0.087266509,0.087281637,0.021800354,6.49E-08
06/05/2018,9845.30957,9940.139648,9465.25,7222280192,9654.799805,0.086715032,0.087048536,0.085174931,0.020576253,6.35E-08
07/05/2018,9645.669922,9665.849609,9231.530273,7394019840,9373.009766,0.084924484,0.084594224,0.083032945,0.02106554,6.16E-08
08/05/2018,9380.870117,9462.75,9127.769531,7415869952,9234.820313,0.082549521,0.082776915,0.082082003,0.021127791,6.07E-08
09/05/2018,9223.730469,9374.759766,9031.620117,7226890240,9325.179688,0.081140151,0.08198959,0.081200816,0.020589387,6.13E-08
10/05/2018,9325.959961,9396.040039,9040.519531,6906699776,9043.94043,0.082057037,0.082180003,0.081282377,0.019677163,5.94E-08
11/05/2018,9052.959961,9052.959961,8394.459961,8488520192,8441.490234,0.079608527,0.079110167,0.075361394,0.024183774,5.54E-08
12/05/2018,8441.44043,8664.860352,8223.5,6821380096,8504.889648,0.074123869,0.075637502,0.073794586,0.019434087,5.58E-08
13/05/2018,8515.490234,8773.549805,8395.120117,5866379776,8723.94043,0.074788015,0.076610042,0.075367444,0.016713288,5.73E-08
14/05/2018,8713.099609,8881.120117,8367.969727,7364149760,8716.790039,0.076560354,0.077572567,0.075118617,0.02098044,5.72E-08
15/05/2018,8705.19043,8836.19043,8456.450195,6705710080,8510.379883,0.076489417,0.077170542,0.075929519,0.019104543,5.58E-08
16/05/2018,8504.410156,8508.429688,8175.490234,6760220160,8368.830078,0.074688639,0.074237781,0.073354588,0.019259842,5.49E-08
17/05/2018,8370.049805,8445.540039,8054.120117,5862530048,8094.319824,0.073483574,0.073675053,0.072242259,0.016702321,5.31E-08
18/05/2018,8091.830078,8274.120117,7974.819824,5764190208,8250.969727,0.070988249,0.07214121,0.071515491,0.01642215,5.41E-08
19/05/2018,8255.730469,8372.05957,8183.350098,4712399872,8247.179688,0.072458255,0.073017559,0.073426622,0.013425596,5.41E-08
20/05/2018,8246.990234,8562.410156,8205.240234,5191059968,8513.25,0.072379865,0.074720791,0.07362724,0.0147893,5.59E-08
21/05/2018,8522.330078,8557.519531,8365.120117,5154990080,8418.990234,0.074849361,0.074677031,0.075092501,0.014686537,5.52E-08
22/05/2018,8419.870117,8423.25,8004.580078,5137010176,8041.779785,0.073930407,0.073475604,0.071788237,0.014635312,5.27E-08
23/05/2018,8037.080078,8054.660156,7507.879883,6491120128,7557.819824,0.070497202,0.07017751,0.067236097,0.018493176,4.95E-08
24/05/2018,7561.120117,7738.600098,7331.140137,6049220096,7587.339844,0.066228364,0.067349446,0.065616319,0.017234201,4.97E-08
25/05/2018,7592.299805,7659.140137,7392.649902,4867829760,7480.140137,0.066508011,0.066638449,0.066180041,0.013868417,4.89E-08
26/05/2018,7486.47998,7595.160156,7349.120117,4051539968,7355.879883,0.065558924,0.066065964,0.065781101,0.011542804,4.81E-08
27/05/2018,7362.080078,7381.740234,7270.959961,4056519936,7368.220215,0.064443194,0.06415631,0.065064782,0.011556992,4.82E-08
28/05/2018,7371.310059,7419.049805,7100.890137,5040600064,7135.990234,0.064525976,0.064490152,0.063506132,0.01436064,4.66E-08
29/05/2018,7129.459961,7526.419922,7090.680176,5662660096,7472.589844,0.062356847,0.065450886,0.06341256,0.01613289,4.89E-08
30/05/2018,7469.72998,7573.77002,7313.600098,4922540032,7406.52002,0.065408695,0.065874568,0.065455568,0.014024286,4.84E-08
31/05/2018,7406.149902,7608.899902,7361.129883,5127130112,7494.169922,0.064838451,0.066188906,0.065891168,0.014607164,4.90E-08
01/06/2018,7500.700195,7604.72998,7407.339844,4921460224,7541.450195,0.065686464,0.066151594,0.066314671,0.01402121,4.93E-08
02/06/2018,7536.720215,7695.830078,7497.259766,4939299840,7643.450195,0.066009524,0.066966746,0.067138766,0.014072035,5.00E-08
03/06/2018,7632.089844,7754.890137,7613.040039,4851760128,7720.25,0.066864884,0.067495207,0.068199865,0.013822634,5.05E-08
04/06/2018,7722.529785,7753.819824,7474.040039,4993169920,7514.470215,0.067676031,0.06748563,0.066925962,0.014225511,4.92E-08
05/06/2018,7500.899902,7643.22998,7397,4961739776,7633.759766,0.065688255,0.066496087,0.066219909,0.014135966,5.00E-08
06/06/2018,7625.970215,7680.430176,7502.009766,4692259840,7653.97998,0.066809998,0.066828949,0.067182298,0.013368217,5.01E-08
07/06/2018,7650.819824,7741.27002,7650.819824,4485799936,7678.240234,0.067032872,0.067373336,0.068546107,0.012780012,5.03E-08
08/06/2018,7685.140137,7698.189941,7558.399902,4227579904,7624.919922,0.067340687,0.066987861,0.067699101,0.012044343,4.99E-08
09/06/2018,7632.52002,7683.580078,7531.97998,3845220096,7531.97998,0.066868743,0.066857134,0.067456968,0.010954999,4.93E-08
10/06/2018,7499.549805,7499.549805,6709.069824,5804839936,6786.02002,0.065676146,0.065210455,0.059915191,0.016537961,4.43E-08
11/06/2018,6799.290039,6910.180176,6706.629883,4745269760,6906.919922,0.059395586,0.059936852,0.05989283,0.013519243,4.51E-08
12/06/2018,6905.819824,6907.959961,6542.080078,4654380032,6582.359863,0.060351041,0.059916986,0.05838477,0.013260298,4.29E-08
13/06/2018,6596.879883,6631.660156,6285.629883,5052349952,6349.899902,0.057580189,0.057444691,0.056034464,0.014394115,4.14E-08
14/06/2018,6342.75,6707.140137,6334.459961,5138710016,6675.350098,0.055300923,0.058120077,0.05648198,0.014640155,4.35E-08
15/06/2018,6674.080078,6681.080078,6433.870117,3955389952,6456.580078,0.05827259,0.057886894,0.057393051,0.011268873,4.21E-08
16/06/2018,6455.450195,6592.490234,6402.290039,3194170112,6550.160156,0.05631172,0.057094204,0.057103627,0.009100155,4.27E-08
17/06/2018,6545.529785,6589.109863,6499.27002,3104019968,6499.27002,0.057119635,0.057063957,0.057992426,0.008843317,4.24E-08
18/06/2018,6510.069824,6781.140137,6446.680176,4039200000,6734.819824,0.056801598,0.058782219,0.057510452,0.011507648,4.39E-08
19/06/2018,6742.390137,6822.5,6709.919922,4057029888,6769.939941,0.058885256,0.059152302,0.059922982,0.011558445,4.42E-08
20/06/2018,6770.759766,6821.560059,6611.879883,3888640000,6776.549805,0.0591397,0.059143891,0.059024468,0.011078702,4.42E-08
21/06/2018,6780.089844,6810.939941,6715.169922,3529129984,6729.740234,0.059223381,0.059048864,0.059971097,0.010054457,4.39E-08
22/06/2018,6737.879883,6747.080078,6006.600098,5079810048,6083.689941,0.058844804,0.058477454,0.053477222,0.014472349,3.96E-08
23/06/2018,6090.100098,6224.819824,6071.810059,3431360000,6162.47998,0.053034931,0.053804337,0.054074856,0.00977591,4.01E-08
24/06/2018,6164.279785,6223.779785,5826.410156,4566909952,6173.22998,0.053700242,0.053795031,0.051825824,0.013011095,4.02E-08
25/06/2018,6171.970215,6327.370117,6119.680176,5500810240,6249.180176,0.053769216,0.054721944,0.054513574,0.01567178,4.07E-08
26/06/2018,6253.549805,6290.160156,6093.669922,3279759872,6093.669922,0.054500896,0.054388994,0.054275196,0.009344001,3.96E-08
27/06/2018,6084.399902,6180,6052.850098,3296219904,6157.129883,0.052983807,0.053403295,0.053901092,0.009390895,4.01E-08
28/06/2018,6153.160156,6170.410156,5873.049805,3467800064,5903.439941,0.053600511,0.053317486,0.052253265,0.009879728,3.84E-08
29/06/2018,5898.129883,6261.660156,5835.75,3966230016,6218.299805,0.05131317,0.05413398,0.051911421,0.011299756,4.05E-08
30/06/2018,6214.220215,6465.509766,6214.220215,4543860224,6404,0.054148152,0.055957999,0.055380011,0.012945426,4.17E-08
01/07/2018,6411.680176,6432.850098,6289.290039,4788259840,6385.819824,0.055919151,0.055665765,0.056068009,0.013641722,4.16E-08
02/07/2018,6380.379883,6683.859863,6305.700195,4396930048,6614.180176,0.055638422,0.057911768,0.056218404,0.012526822,4.31E-08
03/07/2018,6596.660156,6671.370117,6447.75,4672309760,6529.589844,0.057578218,0.057800011,0.057520257,0.013311379,4.26E-08
04/07/2018,6550.870117,6771.919922,6450.459961,4176689920,6597.549805,0.057167532,0.058699718,0.057545093,0.011899357,4.30E-08
05/07/2018,6599.709961,6749.540039,6546.649902,4999240192,6639.140137,0.057605572,0.058499465,0.058426651,0.014242805,4.33E-08
06/07/2018,6638.689941,6700.939941,6533.549805,4313959936,6673.5,0.057955179,0.058064598,0.058306592,0.01229044,4.35E-08
07/07/2018,6668.709961,6863.990234,6579.240234,3961080064,6856.930176,0.058224426,0.059523551,0.058725334,0.011285084,4.48E-08
08/07/2018,6857.799805,6885.910156,6747.97998,3386210048,6773.879883,0.059920354,0.059719687,0.060271794,0.009647278,4.42E-08
09/07/2018,6775.080078,6838.680176,6724.339844,3718129920,6741.75,0.059178449,0.05929708,0.060055137,0.010592918,4.40E-08
10/07/2018,6739.209961,6767.740234,6320.720215,4052430080,6329.950195,0.058856733,0.058662318,0.056356059,0.01154534,4.12E-08
11/07/2018,6330.77002,6444.959961,6330.470215,3644859904,6394.709961,0.055193476,0.055774122,0.056445415,0.010384172,4.17E-08
12/07/2018,6396.779785,6397.100098,6136.419922,3770170112,6228.810059,0.055785511,0.055345879,0.05466699,0.010741181,4.05E-08
13/07/2018,6235.029785,6310.549805,6192.240234,3805400064,6238.049805,0.054334791,0.054571438,0.05517857,0.010841551,4.06E-08
14/07/2018,6247.5,6298.189941,6212.220215,2923670016,6276.120117,0.054446636,0.054460843,0.055361682,0.0083295,4.09E-08
15/07/2018,6272.700195,6403.459961,6256.509766,3285459968,6359.640137,0.054672654,0.055402786,0.055767585,0.00936024,4.14E-08
16/07/2018,6357.009766,6741.75,6357.009766,4725799936,6741.75,0.055428818,0.058429761,0.056688644,0.013463773,4.40E-08
17/07/2018,6739.649902,7387.240234,6684.169922,5961950208,7321.040039,0.058860679,0.064205524,0.059686989,0.016985569,4.79E-08
18/07/2018,7315.319824,7534.990234,7280.470215,6103410176,7370.779785,0.064023806,0.065527572,0.065151941,0.017388589,4.82E-08
19/07/2018,7378.200195,7494.459961,7295.459961,5111629824,7466.859863,0.064587773,0.065164912,0.065289318,0.014563004,4.88E-08
20/07/2018,7467.399902,7594.669922,7323.259766,4936869888,7354.129883,0.065387797,0.066061578,0.065544097,0.014065112,4.81E-08
21/07/2018,7352.720215,7437.640137,7262.410156,3726609920,7419.290039,0.064359246,0.064656496,0.064986425,0.010617078,4.85E-08
22/07/2018,7417.799805,7537.950195,7383.819824,3695460096,7418.490234,0.064942938,0.065554057,0.066099116,0.010528332,4.85E-08
23/07/2018,7414.709961,7771.5,7409.100098,5132480000,7711.109863,0.064915226,0.06764383,0.066330803,0.014622406,5.05E-08
24/07/2018,7716.509766,8424.269531,7705.5,7277689856,8424.269531,0.067622038,0.073484727,0.069047238,0.020734115,5.53E-08
25/07/2018,8379.660156,8416.870117,8086.359863,5845400064,8181.390137,0.073569768,0.073418518,0.072537729,0.016653517,5.36E-08
